,Country,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Code,measure_dict,national_induction_num,national_phaseout_num,local_induction_num,local_phaseout_num
289,Philippines,2020-11-30,-31.0,-5.0,-14.0,-53.0,-54.0,23.0,PHL,,,,,
290,Philippines,2020-12-01,-33.0,-3.0,-19.0,-41.0,-32.0,18.0,PHL,,,,,
291,Philippines,2020-12-02,-35.0,-6.0,-22.0,-47.0,-32.0,20.0,PHL,,,,,
292,Philippines,2020-12-03,-35.0,-6.0,-21.0,-46.0,-32.0,19.0,PHL,,,,,
293,Philippines,2020-12-04,-37.0,-8.0,-26.0,-49.0,-30.0,21.0,PHL,,,,,
294,Philippines,2020-12-05,-32.0,-4.0,-23.0,-42.0,-12.0,14.0,PHL,,,,,
295,Philippines,2020-12-06,-36.0,-7.0,-22.0,-44.0,-6.0,12.0,PHL,,,,,
296,Philippines,2020-12-07,-33.0,-8.0,-20.0,-46.0,-31.0,18.0,PHL,,,,,
297,Philippines,2020-12-08,-32.0,-5.0,-17.0,-51.0,-50.0,22.0,PHL,,,,,
298,Philippines,2020-12-09,-36.0,-10.0,-18.0,-47.0,-31.0,19.0,PHL,,,,,
299,Philippines,2020-12-10,-36.0,-7.0,-14.0,-47.0,-33.0,20.0,PHL,,,,,
300,Philippines,2020-12-11,-34.0,-2.0,-13.0,-46.0,-28.0,20.0,PHL,,,,,
301,Philippines,2020-12-12,-29.0,2.0,-12.0,-40.0,-11.0,14.0,PHL,,,,,
302,Philippines,2020-12-13,-32.0,-1.0,-6.0,-38.0,-3.0,12.0,PHL,,,,,
303,Philippines,2020-12-14,-31.0,-2.0,-7.0,-44.0,-29.0,18.0,PHL,,,,,
304,Philippines,2020-12-15,-26.0,6.0,-5.0,-40.0,-31.0,18.0,PHL,,,,,
305,Philippines,2020-12-16,-26.0,8.0,-3.0,-40.0,-29.0,18.0,PHL,,,,,
306,Philippines,2020-12-17,-27.0,6.0,-4.0,-40.0,-30.0,18.0,PHL,,,,,
307,Philippines,2020-12-18,-32.0,0.0,-16.0,-44.0,-28.0,20.0,PHL,,,,,
308,Philippines,2020-12-19,-28.0,2.0,-18.0,-37.0,-11.0,14.0,PHL,,,,,
309,Philippines,2020-12-20,-24.0,10.0,-6.0,-30.0,1.0,11.0,PHL,,,,,
310,Philippines,2020-12-21,-18.0,12.0,2.0,-35.0,-30.0,17.0,PHL,,,,,
311,Philippines,2020-12-22,-16.0,18.0,3.0,-31.0,-33.0,16.0,PHL,,,,,
312,Philippines,2020-12-23,-10.0,32.0,8.0,-28.0,-33.0,15.0,PHL,,,,,
313,Philippines,2020-12-24,-20.0,40.0,11.0,-40.0,-54.0,19.0,PHL,,,,,
314,Philippines,2020-12-25,-54.0,-33.0,-7.0,-67.0,-66.0,27.0,PHL,,,,,
315,Philippines,2020-12-26,-37.0,-7.0,-17.0,-48.0,-27.0,17.0,PHL,,,,,
316,Philippines,2020-12-27,-42.0,-14.0,-17.0,-45.0,-7.0,15.0,PHL,,,,,
317,Philippines,2020-12-28,-22.0,10.0,1.0,-41.0,-35.0,19.0,PHL,,,,,
318,Philippines,2020-12-29,-18.0,18.0,2.0,-35.0,-38.0,18.0,PHL,,,,,
319,Philippines,2020-12-30,-17.0,33.0,7.0,-40.0,-52.0,21.0,PHL,,,,,
320,Philippines,2020-12-31,-33.0,33.0,1.0,-49.0,-57.0,23.0,PHL,,,,,
321,Philippines,2021-01-01,-67.0,-53.0,-9.0,-74.0,-70.0,30.0,PHL,,,,,
322,Philippines,2021-01-02,-43.0,-15.0,-13.0,-53.0,-32.0,19.0,PHL,,,,,
323,Philippines,2021-01-03,-46.0,-21.0,-16.0,-47.0,-10.0,16.0,PHL,,,,,
324,Philippines,2021-01-04,-33.0,-3.0,-9.0,-46.0,-29.0,20.0,PHL,,,,,
325,Philippines,2021-01-05,-34.0,-4.0,-10.0,-45.0,-32.0,20.0,PHL,,,,,
326,Philippines,2021-01-06,-35.0,-4.0,-11.0,-47.0,-31.0,21.0,PHL,,,,,
327,Philippines,2021-01-07,-36.0,-6.0,-14.0,-48.0,-32.0,21.0,PHL,,,,,
328,Philippines,2021-01-08,-36.0,-5.0,-21.0,-49.0,-28.0,22.0,PHL,,,,,
329,Philippines,2021-01-09,-34.0,-4.0,-22.0,-44.0,-12.0,16.0,PHL,,,,,
330,Philippines,2021-01-10,-36.0,-6.0,-18.0,-44.0,-4.0,14.0,PHL,,,,,
331,Philippines,2021-01-11,-34.0,-6.0,-18.0,-46.0,-29.0,20.0,PHL,,,,,
332,Philippines,2021-01-12,-35.0,-9.0,-22.0,-46.0,-33.0,20.0,PHL,,,,,
333,Philippines,2021-01-13,-38.0,-11.0,-22.0,-49.0,-33.0,19.0,PHL,,,,,
334,Philippines,2021-01-14,-39.0,-14.0,-26.0,-51.0,-36.0,18.0,PHL,,,,,
335,Philippines,2021-01-15,-40.0,-13.0,-31.0,-53.0,-35.0,18.0,PHL,,,,,
336,Philippines,2021-01-16,-38.0,-12.0,-31.0,-50.0,-23.0,13.0,PHL,,,,,
337,Philippines,2021-01-17,-41.0,-14.0,-24.0,-49.0,-16.0,11.0,PHL,,,,,
338,Philippines,2021-01-18,-39.0,-16.0,-28.0,-51.0,-37.0,18.0,PHL,,,,,
339,Philippines,2021-01-19,-40.0,-17.0,-29.0,-51.0,-39.0,19.0,PHL,,,,,
340,Philippines,2021-01-20,-43.0,-20.0,-30.0,-53.0,-38.0,19.0,PHL,,,,,
341,Philippines,2021-01-21,-41.0,-17.0,-30.0,-53.0,-38.0,19.0,PHL,,,,,
342,Philippines,2021-01-22,-42.0,-16.0,-31.0,-53.0,-35.0,20.0,PHL,,,,,
343,Philippines,2021-01-23,-39.0,-13.0,-29.0,-50.0,-21.0,14.0,PHL,,,,,
344,Philippines,2021-01-24,-41.0,-15.0,-20.0,-49.0,-13.0,12.0,PHL,,,,,
345,Philippines,2021-01-25,-37.0,-12.0,-21.0,-49.0,-34.0,18.0,PHL,,,,,
346,Philippines,2021-01-26,-39.0,-14.0,-24.0,-49.0,-37.0,19.0,PHL,,,,,
347,Philippines,2021-01-27,-40.0,-16.0,-26.0,-51.0,-36.0,19.0,PHL,,,,,
348,Philippines,2021-01-28,-39.0,-13.0,-26.0,-50.0,-36.0,19.0,PHL,,,,,
349,Philippines,2021-01-29,-36.0,-7.0,-28.0,-50.0,-32.0,19.0,PHL,,,,,
350,Philippines,2021-01-30,-33.0,-1.0,-24.0,-46.0,-18.0,13.0,PHL,,,,,
351,Philippines,2021-01-31,-35.0,-1.0,-17.0,-44.0,-9.0,10.0,PHL,,,,,
