,Country,Code,year_and_week,StringencyIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,pure_health_index
0,Afghanistan,AFG,2020-W01,0.0,0.0,0.0,0.0
1,Afghanistan,AFG,2020-W02,0.0,0.0,0.0,0.0
2,Afghanistan,AFG,2020-W03,0.0,0.0,0.0,0.0
3,Afghanistan,AFG,2020-W04,0.0,0.0,0.0,0.0
4,Afghanistan,AFG,2020-W05,0.0,0.0,0.0,0.0
5,Afghanistan,AFG,2020-W06,0.0,0.0,0.0,0.0
6,Afghanistan,AFG,2020-W07,0.0,0.0,0.0,0.0
7,Afghanistan,AFG,2020-W08,1.19,1.1057142857142856,0.0,0.954
8,Afghanistan,AFG,2020-W09,11.108571428571429,13.435714285714287,0.0,17.62457142857143
9,Afghanistan,AFG,2020-W10,27.78,26.19,0.0,23.328000000000003
10,Afghanistan,AFG,2020-W11,30.954285714285714,28.23,0.0,23.326285714285717
11,Afghanistan,AFG,2020-W12,40.87571428571429,34.60857142857143,0.0,23.327714285714276
12,Afghanistan,AFG,2020-W13,57.93714285714286,48.129999999999995,0.0,30.477142857142844
13,Afghanistan,AFG,2020-W14,69.17714285714285,56.379999999999995,0.0,33.34514285714284
14,Afghanistan,AFG,2020-W15,79.49428571428572,63.01,0.0,33.3382857142857
15,Afghanistan,AFG,2020-W16,84.26,66.07,0.0,33.327999999999975
16,Afghanistan,AFG,2020-W17,84.26,66.07,0.0,33.327999999999975
17,Afghanistan,AFG,2020-W18,84.26,67.86,10.714285714285714,38.33999999999999
18,Afghanistan,AFG,2020-W19,84.26,67.86,25.0,38.33999999999999
19,Afghanistan,AFG,2020-W20,84.26,67.86,25.0,38.33999999999999
20,Afghanistan,AFG,2020-W21,84.26,67.86,25.0,38.33999999999999
21,Afghanistan,AFG,2020-W22,84.26,67.86,25.0,38.33999999999999
22,Afghanistan,AFG,2020-W23,84.26,68.37,0.0,39.767999999999994
23,Afghanistan,AFG,2020-W24,84.26,72.45,0.0,51.19200000000001
24,Afghanistan,AFG,2020-W25,84.26,72.62,0.0,51.668000000000006
25,Afghanistan,AFG,2020-W26,84.26,72.62,0.0,51.668000000000006
26,Afghanistan,AFG,2020-W27,79.49428571428572,69.55999999999999,0.0,51.678285714285686
27,Afghanistan,AFG,2020-W28,78.7,69.05,0.0,51.67999999999997
28,Afghanistan,AFG,2020-W29,78.7,69.05,0.0,51.67999999999997
29,Afghanistan,AFG,2020-W30,78.7,69.05,0.0,51.67999999999997
30,Afghanistan,AFG,2020-W31,78.7,69.05,0.0,51.67999999999997
31,Afghanistan,AFG,2020-W32,72.88571428571429,65.31,0.0,51.673714285714304
32,Afghanistan,AFG,2020-W33,68.12571428571428,62.24714285714286,0.0,51.66571428571431
33,Afghanistan,AFG,2020-W34,49.87,53.574285714285715,0.0,60.242
34,Afghanistan,AFG,2020-W35,34.25714285714285,44.051428571428566,0.0,61.681142857142845
35,Afghanistan,AFG,2020-W36,28.7,39.457142857142856,0.0,58.819999999999986
36,Afghanistan,AFG,2020-W37,28.7,36.9,0.0,51.660000000000004
37,Afghanistan,AFG,2020-W38,28.7,30.78,0.0,34.52400000000001
38,Afghanistan,AFG,2020-W39,28.7,29.76,0.0,31.668000000000006
39,Afghanistan,AFG,2020-W40,27.642857142857142,29.080000000000002,0.0,31.666857142857147
40,Afghanistan,AFG,2020-W41,17.860000000000003,21.259999999999998,0.0,27.37999999999999
41,Afghanistan,AFG,2020-W42,16.67,20.24,0.0,26.665999999999986
42,Afghanistan,AFG,2020-W43,16.67,20.24,0.0,26.665999999999986
43,Afghanistan,AFG,2020-W44,10.31857142857143,16.16,0.0,26.674571428571426
44,Afghanistan,AFG,2020-W45,9.26,17.26,0.0,31.660000000000004
45,Afghanistan,AFG,2020-W46,12.040000000000001,19.05,0.0,31.668
46,Afghanistan,AFG,2020-W47,12.040000000000001,19.05,0.0,31.668
47,Afghanistan,AFG,2020-W48,12.040000000000001,19.05,0.0,31.668
48,Afghanistan,AFG,2020-W49,12.040000000000001,19.05,0.0,31.668
49,Afghanistan,AFG,2020-W50,12.040000000000001,19.05,0.0,31.668
50,Afghanistan,AFG,2020-W51,12.040000000000001,19.05,0.0,31.668
51,Afghanistan,AFG,2020-W52,12.040000000000001,19.05,0.0,31.668
52,Afghanistan,AFG,2020-W53,12.040000000000001,19.05,0.0,31.668
53,Afghanistan,AFG,2021-W01,12.040000000000001,19.05,0.0,31.668
54,Afghanistan,AFG,2021-W02,12.040000000000001,19.05,0.0,31.668
55,Afghanistan,AFG,2021-W03,12.040000000000001,19.05,0.0,31.668
56,Afghanistan,AFG,2021-W04,12.040000000000001,15.99,0.0,23.1
57,Afghanistan,AFG,2021-W05,12.040000000000001,15.48,0.0,21.672000000000004
58,Afghanistan,AFG,2021-W06,12.040000000000001,15.48,0.0,21.672000000000004
59,Afghanistan,AFG,2021-W07,12.040000000000001,15.48,0.0,21.672000000000004
60,Afghanistan,AFG,2021-W08,12.040000000000001,17.922857142857143,0.0,28.512000000000004
61,Afghanistan,AFG,2021-W09,12.040000000000001,16.804285714285715,0.0,25.380000000000006
62,Afghanistan,AFG,2021-W10,25.268571428571427,25.05,0.0,24.656571428571436
63,Afghanistan,AFG,2021-W11,30.56,28.45,0.0,24.652000000000008
64,Afghanistan,AFG,2021-W12,27.38,26.41,0.0,24.664000000000005
65,Afghanistan,AFG,2021-W13,26.85,26.07,0.0,24.666000000000004
66,Afghanistan,AFG,2021-W14,26.85,26.07,0.0,24.666000000000004
67,Afghanistan,AFG,2021-W15,26.85,27.90857142857143,0.0,29.813999999999997
68,Afghanistan,AFG,2021-W16,26.85,30.359999999999996,0.0,36.67799999999999
69,Afghanistan,AFG,2021-W17,26.85,30.359999999999996,0.0,36.67799999999999
70,Afghanistan,AFG,2021-W18,26.85,34.94571428571429,0.0,49.517999999999994
71,Afghanistan,AFG,2021-W19,26.85,35.71,0.0,51.657999999999994
72,Afghanistan,AFG,2021-W20,30.81857142857143,38.26142857142857,0.0,51.65857142857142
73,Afghanistan,AFG,2021-W21,49.33857142857143,50.17,0.0,51.66657142857143
74,Afghanistan,AFG,2021-W22,41.67,45.24,0.0,51.666
75,Afghanistan,AFG,2021-W23,42.19857142857143,45.58,0.0,51.66657142857142
76,Afghanistan,AFG,2021-W24,46.3,44.64,0.0,41.65200000000001
77,Afghanistan,AFG,2021-W25,46.3,44.64,0.0,41.65200000000001
78,Afghanistan,AFG,2021-W26,46.3,44.64,0.0,41.65200000000001
79,Afghanistan,AFG,2021-W27,54.63142857142857,49.99714285714286,0.0,41.65542857142857
80,Afghanistan,AFG,2021-W28,56.02,50.89,0.0,41.656000000000006
81,Afghanistan,AFG,2021-W29,56.02,50.89,0.0,41.656000000000006
82,Afghanistan,AFG,2021-W30,52.31,52.08,0.0,51.666
83,Afghanistan,AFG,2021-W31,52.31,51.57,0.0,50.238
84,Afghanistan,AFG,2021-W32,48.011428571428574,44.98142857142857,0.0,39.527428571428565
85,Afghanistan,AFG,2021-W33,22.22,23.81,0.0,26.671999999999997
86,Afghanistan,AFG,2021-W34,22.22,23.81,0.0,26.671999999999997
87,Afghanistan,AFG,2021-W35,18.52,21.43,0.0,26.667999999999996
88,Afghanistan,AFG,2021-W36,18.52,21.43,0.0,26.667999999999996
89,Afghanistan,AFG,2021-W37,30.16,31.972857142857144,0.0,35.236
90,Afghanistan,AFG,2021-W38,35.19,37.5,0.0,41.658
91,Afghanistan,AFG,2021-W39,35.19,37.5,0.0,41.658
92,Afghanistan,AFG,2021-W40,35.19,35.86857142857143,0.0,37.089999999999996
93,Afghanistan,AFG,2021-W41,35.19,31.79,0.0,25.670000000000005
94,Afghanistan,AFG,2021-W42,34.52285714285714,34.690000000000005,0.0,34.99085714285714
95,Afghanistan,AFG,2021-W43,25.0,28.57,0.0,34.996
96,Afghanistan,AFG,2021-W44,25.0,28.57,0.0,34.996
97,Afghanistan,AFG,2021-W45,25.0,28.57,0.0,34.996
98,Afghanistan,AFG,2021-W46,25.0,28.57,0.0,34.996
99,Afghanistan,AFG,2021-W47,25.0,28.57,0.0,34.996
100,Afghanistan,AFG,2021-W48,25.0,28.57,0.0,34.996
101,Afghanistan,AFG,2021-W49,25.0,28.57,0.0,34.996
102,Afghanistan,AFG,2021-W50,22.617142857142856,27.04,0.0,35.00114285714285
103,Afghanistan,AFG,2021-W51,19.44,25.0,0.0,35.007999999999996
104,Afghanistan,AFG,2021-W52,19.44,25.0,0.0,35.007999999999996
105,Afghanistan,AFG,2022-W01,19.44,25.0,0.0,35.007999999999996
106,Afghanistan,AFG,2022-W02,19.44,25.0,0.0,35.007999999999996
107,Afghanistan,AFG,2022-W03,19.44,25.0,0.0,35.007999999999996
108,Afghanistan,AFG,2022-W04,19.44,25.0,0.0,35.007999999999996
109,Afghanistan,AFG,2022-W05,19.44,25.0,0.0,35.007999999999996
110,Afghanistan,AFG,2022-W06,19.44,25.0,0.0,35.007999999999996
111,Afghanistan,AFG,2022-W07,19.44,25.0,0.0,35.007999999999996
112,Angola,AGO,2020-W01,0.0,0.0,0.0,0.0
113,Angola,AGO,2020-W02,0.0,0.0,0.0,0.0
114,Angola,AGO,2020-W03,0.0,0.0,0.0,0.0
115,Angola,AGO,2020-W04,0.0,0.0,0.0,0.0
116,Angola,AGO,2020-W05,0.0,0.0,0.0,0.0
117,Angola,AGO,2020-W06,3.177142857142857,2.04,0.0,0.0
118,Angola,AGO,2020-W07,5.56,3.57,0.0,0.0
119,Angola,AGO,2020-W08,5.56,3.57,0.0,0.0
120,Angola,AGO,2020-W09,5.9557142857142855,5.525714285714286,0.0,4.7551428571428564
121,Angola,AGO,2020-W10,8.33,7.74,0.0,6.678
122,Angola,AGO,2020-W11,8.33,7.74,0.0,6.678
123,Angola,AGO,2020-W12,9.521428571428572,8.502857142857142,0.0,6.669428571428573
124,Angola,AGO,2020-W13,54.76,37.582857142857144,0.0,6.664000000000009
125,Angola,AGO,2020-W14,90.74,62.417142857142856,0.0,11.436000000000007
126,Angola,AGO,2020-W15,90.74,66.15714285714286,28.571428571428573,21.908000000000012
127,Angola,AGO,2020-W16,90.74,68.45,50.0,28.32800000000002
128,Angola,AGO,2020-W17,83.86,64.02714285714286,60.714285714285715,28.328000000000007
129,Angola,AGO,2020-W18,78.7,60.71,75.0,28.327999999999996
130,Angola,AGO,2020-W19,77.51285714285714,59.94714285714286,75.0,28.328857142857128
131,Angola,AGO,2020-W20,76.72285714285715,59.44,75.0,28.33085714285712
132,Angola,AGO,2020-W21,81.48,62.5,75.0,28.33599999999999
133,Angola,AGO,2020-W22,78.30857142857143,60.459999999999994,75.0,28.33257142857142
134,Angola,AGO,2020-W23,77.78,60.12,53.57142857142857,28.331999999999994
135,Angola,AGO,2020-W24,75.92999999999999,58.93,25.0,28.329999999999973
136,Angola,AGO,2020-W25,75.92999999999999,58.93,25.0,28.329999999999973
137,Angola,AGO,2020-W26,75.92999999999999,58.93,25.0,28.329999999999973
138,Angola,AGO,2020-W27,75.92999999999999,58.93,25.0,28.329999999999973
139,Angola,AGO,2020-W28,76.19285714285715,60.11857142857143,25.0,31.184857142857133
140,Angola,AGO,2020-W29,76.39,61.01,25.0,33.326
141,Angola,AGO,2020-W30,76.39,61.01,25.0,33.326
142,Angola,AGO,2020-W31,77.97857142857143,62.03285714285714,25.0,33.330571428571425
143,Angola,AGO,2020-W32,79.17,62.8,25.0,33.33399999999999
144,Angola,AGO,2020-W33,79.17,62.8,25.0,33.33399999999999
145,Angola,AGO,2020-W34,77.97857142857143,62.03285714285714,25.0,33.330571428571425
146,Angola,AGO,2020-W35,76.39,61.01,25.0,33.326
147,Angola,AGO,2020-W36,80.35857142857142,63.56428571428571,25.0,33.33457142857144
148,Angola,AGO,2020-W37,81.02,63.99,25.0,33.33600000000001
149,Angola,AGO,2020-W38,76.72,59.94714285714286,25.0,29.756000000000004
150,Angola,AGO,2020-W39,75.0,58.33,25.0,28.324
151,Angola,AGO,2020-W40,75.0,59.86428571428571,3.5714285714285716,32.61999999999999
152,Angola,AGO,2020-W41,71.3,57.74,0.0,33.332000000000015
153,Angola,AGO,2020-W42,71.3,57.74,0.0,33.332000000000015
154,Angola,AGO,2020-W43,68.91714285714285,57.910000000000004,10.714285714285714,38.097142857142856
155,Angola,AGO,2020-W44,64.94714285714285,55.784285714285716,25.0,39.29114285714285
156,Angola,AGO,2020-W45,60.19,51.19,25.0,34.98999999999999
157,Angola,AGO,2020-W46,60.19,51.19,25.0,34.98999999999999
158,Angola,AGO,2020-W47,59.19714285714286,50.55428571428571,25.0,34.997142857142855
159,Angola,AGO,2020-W48,57.410000000000004,49.4,0.0,34.98200000000001
160,Angola,AGO,2020-W49,62.169999999999995,51.10285714285715,0.0,31.182000000000016
161,Angola,AGO,2020-W50,65.74,52.38,0.0,28.332000000000015
162,Angola,AGO,2020-W51,65.74,52.38,0.0,28.332000000000015
163,Angola,AGO,2020-W52,65.74,52.38,0.0,28.332000000000015
164,Angola,AGO,2020-W53,65.74,52.38,0.0,28.332000000000015
165,Angola,AGO,2021-W01,63.357142857142854,50.854285714285716,0.0,28.349142857142855
166,Angola,AGO,2021-W02,62.96,50.6,0.0,28.351999999999997
167,Angola,AGO,2021-W03,62.96,50.6,0.0,28.351999999999997
168,Angola,AGO,2021-W04,62.96,50.6,0.0,28.351999999999997
169,Angola,AGO,2021-W05,63.35857142857143,50.85285714285715,0.0,28.342571428571425
170,Angola,AGO,2021-W06,63.89,51.19,0.0,28.329999999999995
171,Angola,AGO,2021-W07,63.89,51.19,0.0,28.329999999999995
172,Angola,AGO,2021-W08,63.89,51.19,0.0,28.329999999999995
173,Angola,AGO,2021-W09,63.89,53.64142857142857,0.0,35.19399999999999
174,Angola,AGO,2021-W10,63.89,55.48,0.0,40.341999999999985
175,Angola,AGO,2021-W11,63.89,55.48,0.0,40.341999999999985
176,Angola,AGO,2021-W12,64.81,60.83,0.0,53.66600000000001
177,Angola,AGO,2021-W13,64.81,60.83,0.0,53.66600000000001
178,Angola,AGO,2021-W14,62.035714285714285,59.385714285714286,0.0,54.6157142857143
179,Angola,AGO,2021-W15,63.89,62.62,0.0,60.33399999999999
180,Angola,AGO,2021-W16,63.89,62.62,0.0,60.33399999999999
181,Angola,AGO,2021-W17,60.712857142857146,60.58,0.0,60.34085714285713
182,Angola,AGO,2021-W18,58.33,59.05,0.0,60.34599999999998
183,Angola,AGO,2021-W19,33.33,37.38,0.0,44.670000000000016
184,Angola,AGO,2021-W20,33.33,37.38,0.0,44.670000000000016
185,Angola,AGO,2021-W21,33.33,37.38,0.0,44.670000000000016
186,Angola,AGO,2021-W22,35.712857142857146,39.14857142857143,0.0,45.33285714285715
187,Angola,AGO,2021-W23,41.67,45.20428571428572,0.0,51.56599999999999
188,Angola,AGO,2021-W24,52.57714285714285,52.16571428571429,0.0,51.42514285714286
189,Angola,AGO,2021-W25,56.94,54.46,0.0,49.996
190,Angola,AGO,2021-W26,56.94,54.46,0.0,49.996
191,Angola,AGO,2021-W27,56.94,54.46,0.0,49.996
192,Angola,AGO,2021-W28,56.94,54.46,0.0,49.996
193,Angola,AGO,2021-W29,56.94,54.46,0.0,49.996
194,Angola,AGO,2021-W30,56.94,55.73857142857143,0.0,53.576
195,Angola,AGO,2021-W31,56.94,56.25,0.0,55.007999999999996
196,Angola,AGO,2021-W32,56.94,56.25,0.0,55.007999999999996
197,Angola,AGO,2021-W33,56.94,56.25,0.0,55.007999999999996
198,Angola,AGO,2021-W34,56.94,56.25,0.0,55.007999999999996
199,Angola,AGO,2021-W35,61.90428571428571,63.09428571428571,0.0,65.23628571428571
200,Angola,AGO,2021-W36,63.89,64.88,0.0,66.66199999999999
201,Angola,AGO,2021-W37,63.89,64.88,0.0,66.66199999999999
202,Angola,AGO,2021-W38,63.89,64.88,0.0,66.66199999999999
203,Angola,AGO,2021-W39,63.294285714285714,63.73142857142857,0.0,64.51828571428571
204,Angola,AGO,2021-W40,62.5,62.2,0.0,61.66000000000001
205,Angola,AGO,2021-W41,62.5,62.2,0.0,61.66000000000001
206,Angola,AGO,2021-W42,62.5,62.2,0.0,61.66000000000001
207,Angola,AGO,2021-W43,56.14857142857143,58.12,0.0,61.66857142857141
208,Angola,AGO,2021-W44,55.089999999999996,57.44,0.0,61.66999999999998
209,Angola,AGO,2021-W45,55.089999999999996,60.5,0.0,70.23799999999999
210,Angola,AGO,2021-W46,55.089999999999996,61.01,0.0,71.66599999999998
211,Angola,AGO,2021-W47,60.25,64.32714285714285,0.0,71.66599999999998
212,Angola,AGO,2021-W48,65.08142857142857,67.42999999999999,0.0,71.65742857142858
213,Angola,AGO,2021-W49,66.67,68.45,0.0,71.65400000000002
214,Angola,AGO,2021-W50,66.67,68.45,0.0,71.65400000000002
215,Angola,AGO,2021-W51,68.77857142857144,69.80857142857143,0.0,71.66257142857145
216,Angola,AGO,2021-W52,71.54428571428572,71.59142857142857,0.0,71.6762857142857
217,Angola,AGO,2022-W01,71.47571428571429,71.5442857142857,0.0,71.66771428571427
218,Angola,AGO,2022-W02,71.38571428571429,71.48714285714286,0.0,71.66971428571428
219,Angola,AGO,2022-W03,68.96285714285715,69.92714285714285,0.0,71.66285714285715
220,Angola,AGO,2022-W04,68.44571428571429,69.59428571428572,0.0,71.66171428571428
221,Angola,AGO,2022-W05,68.35714285714286,69.53142857142856,0.0,71.64514285714283
222,Angola,AGO,2022-W06,64.98714285714286,70.93857142857142,0.0,81.65114285714286
223,Angola,AGO,2022-W07,64.39500000000001,71.155,0.0,83.32300000000001
224,Argentina,ARG,2020-W01,0.0,0.0,0.0,0.0
225,Argentina,ARG,2020-W02,0.0,0.0,0.0,0.0
226,Argentina,ARG,2020-W03,0.0,0.0,0.0,0.0
227,Argentina,ARG,2020-W04,6.348571428571428,4.08,0.0,0.0
228,Argentina,ARG,2020-W05,11.11,7.14,0.0,0.0
229,Argentina,ARG,2020-W06,11.11,7.14,0.0,0.0
230,Argentina,ARG,2020-W07,11.11,7.14,0.0,0.0
231,Argentina,ARG,2020-W08,11.11,7.14,0.0,0.0
232,Argentina,ARG,2020-W09,11.11,7.14,0.0,0.0
233,Argentina,ARG,2020-W10,11.11,21.09,0.0,39.053999999999995
234,Argentina,ARG,2020-W11,21.03142857142857,30.18857142857143,0.0,46.67142857142857
235,Argentina,ARG,2020-W12,66.66857142857143,59.52285714285715,0.0,46.66057142857145
236,Argentina,ARG,2020-W13,100.0,80.95,60.714285714285715,46.65999999999999
237,Argentina,ARG,2020-W14,100.0,80.95,75.0,46.65999999999999
238,Argentina,ARG,2020-W15,100.0,80.95,75.0,46.65999999999999
239,Argentina,ARG,2020-W16,100.0,85.54428571428572,75.0,59.52400000000002
240,Argentina,ARG,2020-W17,99.73571428571428,86.14,75.0,61.66771428571432
241,Argentina,ARG,2020-W18,88.89,79.17,75.0,61.67400000000002
242,Argentina,ARG,2020-W19,88.89,79.17,75.0,61.67400000000002
243,Argentina,ARG,2020-W20,91.26857142857143,80.7,75.0,61.67657142857143
244,Argentina,ARG,2020-W21,90.74,80.36,75.0,61.676
245,Argentina,ARG,2020-W22,90.74,80.36,75.0,61.676
246,Argentina,ARG,2020-W23,89.94714285714285,79.85000000000001,75.0,61.675142857142866
247,Argentina,ARG,2020-W24,88.89,79.17,75.0,61.67400000000002
248,Argentina,ARG,2020-W25,88.89,78.15,75.0,58.818000000000026
249,Argentina,ARG,2020-W26,88.89,76.79,75.0,55.01000000000003
250,Argentina,ARG,2020-W27,91.53285714285714,78.49000000000001,75.0,55.012857142857165
251,Argentina,ARG,2020-W28,92.59,79.17,75.0,55.01400000000001
252,Argentina,ARG,2020-W29,92.59,79.17,75.0,55.01400000000001
253,Argentina,ARG,2020-W30,90.74,77.98,75.0,55.012000000000015
254,Argentina,ARG,2020-W31,90.74,77.98,75.0,55.012000000000015
255,Argentina,ARG,2020-W32,88.49142857142856,76.53285714285714,75.0,55.00742857142858
256,Argentina,ARG,2020-W33,87.96,76.18999999999998,75.0,55.00399999999998
257,Argentina,ARG,2020-W34,87.96,76.18999999999998,75.0,55.00399999999998
258,Argentina,ARG,2020-W35,87.96,76.18999999999998,75.0,55.00399999999998
259,Argentina,ARG,2020-W36,87.96,76.18999999999998,75.0,55.00399999999998
260,Argentina,ARG,2020-W37,87.96,76.18999999999998,75.0,55.00399999999998
261,Argentina,ARG,2020-W38,87.96,76.18999999999998,75.0,55.00399999999998
262,Argentina,ARG,2020-W39,87.96,76.18999999999998,75.0,55.00399999999998
263,Argentina,ARG,2020-W40,87.96,77.54999999999998,75.0,58.812
264,Argentina,ARG,2020-W41,86.50571428571428,77.63571428571427,75.0,61.66971428571429
265,Argentina,ARG,2020-W42,82.87,75.3,75.0,61.674
266,Argentina,ARG,2020-W43,82.47285714285715,75.0442857142857,75.0,61.67285714285715
267,Argentina,ARG,2020-W44,81.41142857142857,74.36,75.0,61.667428571428566
268,Argentina,ARG,2020-W45,80.75285714285714,73.93714285714286,75.0,61.668857142857135
269,Argentina,ARG,2020-W46,79.17,72.92,75.0,61.67
270,Argentina,ARG,2020-W47,79.17,72.92,75.0,61.67
271,Argentina,ARG,2020-W48,79.17,72.92,75.0,61.67
272,Argentina,ARG,2020-W49,79.17,72.92,75.0,61.67
273,Argentina,ARG,2020-W50,79.17,70.88000000000001,75.0,55.95800000000001
274,Argentina,ARG,2020-W51,79.17,70.54,75.0,55.006000000000014
275,Argentina,ARG,2020-W52,79.17,70.54,75.0,55.006000000000014
276,Argentina,ARG,2020-W53,79.17,71.75714285714285,75.0,58.413999999999994
277,Argentina,ARG,2021-W01,79.17,71.96,75.0,58.98199999999999
278,Argentina,ARG,2021-W02,79.17,71.96,75.0,58.98199999999999
279,Argentina,ARG,2021-W03,79.17,71.96,75.0,58.98199999999999
280,Argentina,ARG,2021-W04,79.17,71.96,75.0,58.98199999999999
281,Argentina,ARG,2021-W05,79.17,71.96,50.0,58.98199999999999
282,Argentina,ARG,2021-W06,79.17,71.96,50.0,58.98199999999999
283,Argentina,ARG,2021-W07,78.10714285714286,71.28,50.0,58.991142857142854
284,Argentina,ARG,2021-W08,77.31000000000002,72.2,50.0,63.002000000000024
285,Argentina,ARG,2021-W09,77.31000000000002,72.2,50.0,63.002000000000024
286,Argentina,ARG,2021-W10,71.76,68.63,50.0,62.99599999999998
287,Argentina,ARG,2021-W11,70.56857142857143,67.86714285714285,50.0,63.0045714285714
288,Argentina,ARG,2021-W12,71.56142857142858,68.50285714285714,50.0,62.99742857142855
289,Argentina,ARG,2021-W13,71.76,68.63,50.0,62.99599999999998
290,Argentina,ARG,2021-W14,71.76,69.85571428571428,50.0,66.428
291,Argentina,ARG,2021-W15,71.76,70.06,50.0,67.0
292,Argentina,ARG,2021-W16,71.76,70.06,50.0,67.0
293,Argentina,ARG,2021-W17,71.76,70.06,50.0,67.0
294,Argentina,ARG,2021-W18,82.47428571428573,76.95142857142856,50.0,67.01028571428569
295,Argentina,ARG,2021-W19,84.26,78.1,50.0,67.01199999999997
296,Argentina,ARG,2021-W20,83.46571428571428,77.58857142857143,50.0,67.00971428571427
297,Argentina,ARG,2021-W21,81.48,76.31000000000002,50.0,67.00400000000002
298,Argentina,ARG,2021-W22,81.48,76.31000000000002,50.0,67.00400000000002
299,Argentina,ARG,2021-W23,78.30857142857143,74.27000000000001,50.0,67.00057142857143
300,Argentina,ARG,2021-W24,77.78,76.17714285714285,50.0,73.29200000000002
301,Argentina,ARG,2021-W25,75.39714285714285,75.25571428571428,50.0,75.00114285714287
302,Argentina,ARG,2021-W26,75.0,75.0,50.0,75.0
303,Argentina,ARG,2021-W27,75.0,75.0,50.0,75.0
304,Argentina,ARG,2021-W28,75.0,75.0,50.0,75.0
305,Argentina,ARG,2021-W29,75.0,75.0,50.0,75.0
306,Argentina,ARG,2021-W30,74.14714285714285,74.45142857142856,50.0,74.99914285714284
307,Argentina,ARG,2021-W31,74.24142857142859,74.51428571428572,50.0,75.00542857142857
308,Argentina,ARG,2021-W32,74.75714285714285,74.84,50.0,74.98914285714287
309,Argentina,ARG,2021-W33,74.61428571428571,74.75285714285714,50.0,75.0022857142857
310,Argentina,ARG,2021-W34,74.39999999999999,74.61428571428571,50.0,75.0
311,Argentina,ARG,2021-W35,74.17285714285715,74.46714285714286,50.0,74.99685714285715
312,Argentina,ARG,2021-W36,73.93571428571428,74.31428571428572,50.0,74.99571428571429
313,Argentina,ARG,2021-W37,73.75,74.19714285714285,50.0,75.002
314,Argentina,ARG,2021-W38,73.56857142857143,74.07571428571428,50.0,74.98857142857143
315,Argentina,ARG,2021-W39,59.49142857142857,65.03428571428572,50.0,75.01142857142858
316,Argentina,ARG,2021-W40,40.824285714285715,53.035714285714285,50.0,75.01628571428571
317,Argentina,ARG,2021-W41,40.76142857142857,52.99428571428571,28.571428571428573,75.01342857142856
318,Argentina,ARG,2021-W42,40.70428571428572,52.95857142857143,25.0,75.01628571428571
319,Argentina,ARG,2021-W43,40.65571428571428,52.925714285714285,25.0,75.01171428571429
320,Argentina,ARG,2021-W44,40.60142857142857,52.89142857142857,25.0,75.01342857142858
321,Argentina,ARG,2021-W45,40.544285714285714,52.854285714285716,25.0,75.01228571428571
322,Argentina,ARG,2021-W46,39.68571428571429,52.29857142857143,0.0,75.00171428571427
323,Argentina,ARG,2021-W47,39.142857142857146,51.94714285714286,0.0,74.99485714285713
324,Argentina,ARG,2021-W48,38.701428571428565,51.66571428571429,0.0,75.00142857142858
325,Argentina,ARG,2021-W49,37.540000000000006,50.91428571428571,0.0,74.98800000000001
326,Argentina,ARG,2021-W50,37.07857142857143,50.62,14.285714285714286,74.99457142857143
327,Argentina,ARG,2021-W51,36.81,50.44428571428572,25.0,74.98599999999999
328,Argentina,ARG,2021-W52,36.82857142857143,50.215714285714284,25.0,74.31257142857143
329,Argentina,ARG,2022-W01,31.89428571428571,44.362857142857145,39.285714285714285,66.80628571428572
330,Argentina,ARG,2022-W02,27.632857142857144,40.037142857142854,50.0,62.36485714285715
331,Argentina,ARG,2022-W03,27.428571428571427,39.864285714285714,50.0,62.24857142857143
332,Argentina,ARG,2022-W04,27.24285714285714,39.708571428571425,50.0,62.146857142857144
333,Argentina,ARG,2022-W05,27.074285714285715,39.56714285714286,50.0,62.05428571428571
334,Argentina,ARG,2022-W06,26.914285714285715,39.43285714285714,50.0,61.96628571428572
335,Argentina,ARG,2022-W07,26.825,39.36,50.0,61.923
336,Australia,AUS,2020-W01,0.0,0.0,0.0,0.0
337,Australia,AUS,2020-W02,0.0,0.0,0.0,0.0
338,Australia,AUS,2020-W03,0.0,0.0,0.0,0.0
339,Australia,AUS,2020-W04,1.5885714285714285,3.742857142857143,0.0,7.62057142857143
340,Australia,AUS,2020-W05,7.9399999999999995,14.628571428571428,0.0,26.668000000000006
341,Australia,AUS,2020-W06,19.44,22.02,0.0,26.663999999999994
342,Australia,AUS,2020-W07,19.44,22.02,0.0,26.663999999999994
343,Australia,AUS,2020-W08,19.44,22.02,0.0,26.663999999999994
344,Australia,AUS,2020-W09,19.44,22.02,0.0,26.663999999999994
345,Australia,AUS,2020-W10,19.44,22.02,0.0,26.663999999999994
346,Australia,AUS,2020-W11,19.44,22.02,7.142857142857143,26.663999999999994
347,Australia,AUS,2020-W12,40.47571428571428,38.94571428571429,14.285714285714286,36.19171428571429
348,Australia,AUS,2020-W13,68.6542857142857,58.41857142857143,60.714285714285715,39.994285714285716
349,Australia,AUS,2020-W14,72.35714285714286,60.12,75.0,38.093142857142844
350,Australia,AUS,2020-W15,73.15,60.12,75.0,36.66599999999998
351,Australia,AUS,2020-W16,70.5,58.42,75.0,36.67599999999999
352,Australia,AUS,2020-W17,69.44,57.74,75.0,36.67999999999999
353,Australia,AUS,2020-W18,69.44,62.5,75.0,50.007999999999996
